theta_deg,tsr,cp,cd
1047.4651434569694,2.044860848463691,0.709211157627884,1.543634290899
1047.938155685315,2.041608143061348,0.7075025155842163,1.5378031984852
1048.411167913661,2.038355437659004,0.7049870624837175,1.5316131301126
1048.884180142007,2.035102732256661,0.7021898709909123,1.5253977491306001
1049.3571923703528,2.0318500268543183,0.6993360783566389,1.5181221007163999
1049.8302045986986,2.0285973214519752,0.6962324072099987,1.5113722087860002
1050.3032168270445,2.025344616049631,0.6928694665651386,1.5039685779460001
1050.7762290553903,2.022091910647288,0.6894027285058811,1.4967148480364
1051.2492412837362,2.018839205244945,0.6861725910468184,1.4889494541686
1051.722253512082,2.0155864998426023,0.6823649287881807,1.4810709596328
1052.1952657404279,2.012333794440258,0.6787020510450062,1.4730774278048
1052.6682779687737,2.009081089037915,0.6746243358727063,1.4646476270306
1053.1339561656375,2.00517896093726,0.6717169986428101,1.4564807052996
1053.5990165500718,2.001222126033664,0.6690949054317274,1.4467448930972
1054.0640769345061,1.9972652911300663,0.6646060590725039,1.4378144425539998
1054.5291373189405,1.9933084562264707,0.6600429610025136,1.4287032346674
1054.9941977033748,1.989351621322875,0.6554468972274955,1.4193337967165998
1055.459258087809,1.9853947864192791,0.6505412703443213,1.4097123094136
1055.9243184722436,1.9814379515156817,0.6455242857632616,1.3999116141697998
1056.389378856678,1.9774811166120858,0.6403496965633058,1.3904326795197999
1056.8544392411122,1.9735242817084901,0.6351076691739449,1.3805988789072001
1057.3194996255465,1.9695674468048943,0.6296206035072375,1.3706766903718002
1057.7845600099809,1.9656106119012968,0.6243674928205011,1.3609412515819999
1058.2496203944152,1.9616537769977012,0.6186537886821586,1.350640693696
1058.7106330723416,1.9575470749942585,0.6130029125497178,1.3399545080374
1059.165340669013,1.9532069261635723,0.6082890875655657,1.3294362925838
1059.6200482656848,1.948866777332884,0.6024806098436094,1.3182377545280002
1060.0747558623564,1.9445266285021978,0.596433081108078,1.3079330569546
1060.5294634590277,1.9401864796715116,0.5900408124566265,1.2967037580992
1060.9841710556996,1.9358463308408254,0.5837561079886397,1.2857791113162
1061.4388786523712,1.9315061820101374,0.5773688264206179,1.2749047632576
1061.8935862490428,1.9271660331794511,0.5707326878424233,1.2640094675406002
1062.3482938457144,1.9228258843487647,0.5642050637393443,1.2528972281784
1062.803001442386,1.9184857355180784,0.5573582601865935,1.2416720306196
1063.2577090390578,1.9141455866873904,0.5509020802100332,1.2308097162922
1063.7124166357291,1.9098054378567042,0.5441176722716199,1.2192977339016002
1064.1671242324007,1.905465289026018,0.5372656906522993,1.2084783863506001
1064.6115896772956,1.9010981302765713,0.530380347937432,1.1971516198202001
1065.054382934176,1.8967265617445483,0.5235290853128542,1.1859225421312
1065.4971761910558,1.8923549932125272,0.5166623866519077,1.1758190143528002
1065.939969447936,1.887983424680506,0.5095743876968353,1.1640998279432
1066.382762704816,1.883611856148485,0.5026176372529915,1.1535363533254002
1066.8255559616962,1.8792402876164618,0.49557463435496635,1.1419679203584001
1067.268349218576,1.8748687190844406,0.4886393556453946,1.1309860797063997
1067.7111424754562,1.8704971505524195,0.4817003136207869,1.1201252304436
1068.1539357323363,1.8661255820203984,0.47473450850899535,1.1090468495327999
1068.5967289892167,1.8617540134883752,0.46792228709187533,1.0983275264039998
1069.0395222460966,1.857382444956354,0.460964791847077,1.0869999882499999
1069.4823155029767,1.853010876424333,0.4542733204163973,1.0764091244176002
1069.9210015026622,1.8487453627306663,0.44723268265112165,1.065346404818
1070.3512848692326,1.844696816189192,0.43963992404765984,1.0546340680138
1070.7815682358028,1.8406482696477193,0.4325703142413548,1.0436925710306
1071.211851602373,1.8365997231062468,0.4257782208608496,1.0328190138503999
1071.642134968943,1.832551176564774,0.419325163633978,1.0233372594888
1072.0724183355137,1.8285026300232996,0.41265062118328555,1.0121395163542
1072.5027017020839,1.824454083481827,0.406052647592804,1.0017230575736
1072.932985068654,1.8204055369403545,0.3997152988130942,0.9921063559514001
1073.3632684352242,1.8163569903988819,0.39319808903239406,0.9814047507468
1073.7935518017946,1.8123084438574075,0.38685742882212826,0.9719138013744
1074.2238351683648,1.8082598973159347,0.3804184275197849,0.961375376438
1074.654118534935,1.8042113507744622,0.37411250385449174,0.9501434948128
1075.084401901505,1.8001628042329896,0.3680075946092957,0.9419965826222
1075.5050487088827,1.7966333177263991,0.36117907115318104,0.9319119690577999
1075.9232409209756,1.793236044625905,0.3533998745739444,0.9226819586422
1076.3414331330684,1.789838771525411,0.34731758324975714,0.9136989991328001
1076.759625345161,1.786441498424917,0.3412400328962493,0.9041887860283999
1077.1778175572545,1.7830442253244214,0.3352493600139873,0.8948573207158
1077.5960097693471,1.7796469522239275,0.3292912881238923,0.8860018434094
1078.0142019814398,1.7762496791234335,0.3234579027161869,0.8770185110469999
1078.4323941935327,1.7728524060229396,0.317606802661606,0.8684598502855999
1078.8505864056258,1.769455132922444,0.3118119836290736,0.860054126392
1079.2687786177187,1.76605785982195,0.30615730995382934,0.8514754783608
1079.6869708298116,1.762660586721456,0.30040178291624664,0.8431645034578
1080.1051630419045,1.7592633136209619,0.294756760532421,0.835032315616
1080.520514751223,1.7561122369157467,0.2891604643474001,0.8264472749674
1080.928014882101,1.7536416842102056,0.28127645735719303,0.8188427469488
1081.335515012979,1.7511711315046647,0.27510220766406174,0.8115725399918
1081.743015143857,1.7487005787991239,0.2696791853613248,0.8042443262122
1082.1505152747352,1.746230026093582,0.26446532463714506,0.7970407735278001
1082.5580154056133,1.743759473388041,0.25913529738740076,0.7902717383682
1082.9655155364912,1.7412889206825,0.25403073683380667,0.7830819836124
1083.3730156673694,1.738818367976959,0.2488524330724258,0.7764223504584
1083.7805157982473,1.7363478152714182,0.24380958608924247,0.7698723606108
1084.1880159291254,1.7338772625658763,0.2387728374283656,0.7632372037284
1084.5955160600035,1.7314067098603354,0.2337785348369444,0.7572395120982001
1085.0030161908815,1.7289361571547945,0.2288248964172281,0.7509569390624
1085.4105163217596,1.7264656044492535,0.22391328449465894,0.7448571106158
1085.8118288605654,1.7248226702196718,0.21798534952871257,0.7388079726712001
1086.2109028848372,1.723479147451768,0.21035588452418258,0.7333852945075999
1086.6099769091093,1.7221356246838642,0.2053952364969896,0.7278724996853999
1087.0090509333809,1.7207921019159604,0.20073981586850936,0.7230622954574001
1087.4081249576532,1.7194485791480558,0.19611375872658915,0.7179491214574
1087.8071989819252,1.718105056380152,0.19172605273780582,0.7129636108768
1088.206273006197,1.7167615336122484,0.1872384744375524,0.7081852813106
1088.605347030469,1.7154180108443444,0.18291299968433422,0.703326785674
1089.0044210547412,1.71407448807644,0.17850977713339627,0.6987561220434001
1089.403495079013,1.7127309653085363,0.1743009208142376,0.6945644634314
1089.8025691032851,1.7113874425406324,0.1700285498371826,0.6904251768070001
1090.201643127557,1.7100439197727286,0.16596313455557146,0.6862342119447999
1090.5996052891699,1.7089513064232902,0.16178204622007758,0.68217274215
1090.993202360375,1.7088437448575424,0.15482494184465986,0.6787983220058
1091.3867994315804,1.7087361832917944,0.1494988396849497,0.6755977021538
1091.7803965027858,1.7086286217260467,0.1456113318901998,0.6724657872015999
1092.1739935739913,1.7085210601602987,0.14180901587590405,0.66959703679
1092.5675906451966,1.708413498594551,0.1381492185044208,0.6664981778846
1092.9611877164018,1.708305937028803,0.13448386060270817,0.663786498222
1093.3547847876073,1.708198375463055,0.1308733681203696,0.6616404868028
1093.7483818588128,1.7080908138973072,0.12748732124119877,0.6590185195112
1094.141978930018,1.7079832523315592,0.12423659551971135,0.6566699290608
1094.5355760012235,1.7078756907658115,0.12086951055986166,0.6545952745922
1094.9291730724287,1.7077681292000635,0.11767215438411667,0.6525144103807999
1095.3227701436342,1.7076605676343155,0.11466218085655167,0.6508264652892
1095.7149676135875,1.70838903319132,0.1108545481357152,0.6489416844591999
1096.1064809500997,1.709526153793417,0.10482402641089195,0.6473375785218
1096.4979942866116,1.710663274395514,0.10192450372991702,0.6460257291261999
